46	1	1	1.000000
9	3	6	0.500000
18	2	4	0.500000
49	0	0	nan
8	4	6	0.666667
28	0	0	nan
37	0	0	nan
35	2	2	1.000000
7	4	6	0.666667
27	4	4	1.000000
22	4	4	1.000000
7	5	6	0.833333
36	0	0	nan
31	2	2	1.000000
49	0	0	nan
48	0	0	nan
15	5	7	0.714286
20	1	4	0.250000
28	0	0	nan
44	0	0	nan
11	4	6	0.666667
45	0	0	nan
12	5	6	0.833333
21	4	4	1.000000
25	4	4	1.000000
40	2	2	1.000000
10	2	6	0.333333
38	1	2	0.500000
42	2	3	0.666667
34	2	2	1.000000
43	2	2	1.000000
27	4	4	1.000000
29	0	0	nan
41	0	0	nan
30	2	2	1.000000
16	4	7	0.571429
19	4	4	1.000000
32	0	0	nan
14	6	7	0.857143
17	5	7	0.714286
18	3	4	0.750000
37	0	0	nan
9	3	6	0.500000
46	1	1	1.000000
24	3	4	0.750000
39	2	2	1.000000
8	5	6	0.833333
23	4	4	1.000000
47	0	0	nan
33	0	0	nan
35	2	2	1.000000
26	2	4	0.500000
13	5	6	0.833333
22	4	4	1.000000
29	0	0	nan
18	3	4	0.750000
11	5	6	0.833333
39	2	2	1.000000
45	0	0	nan
24	4	4	1.000000
43	2	2	1.000000
31	1	2	0.500000
40	2	2	1.000000
10	6	6	1.000000
9	3	6	0.500000
17	3	7	0.428571
48	0	0	nan
27	4	4	1.000000
25	2	4	0.500000
15	7	7	1.000000
41	0	0	nan
28	0	0	nan
8	5	6	0.833333
20	2	4	0.500000
37	0	0	nan
44	0	0	nan
42	2	3	0.666667
23	4	4	1.000000
33	0	0	nan
34	2	2	1.000000
12	6	6	1.000000
14	5	7	0.714286
13	6	6	1.000000
38	2	2	1.000000
32	0	0	nan
7	6	6	1.000000
47	0	0	nan
46	1	1	1.000000
36	0	0	nan
49	0	0	nan
26	4	4	1.000000
30	2	2	1.000000
21	3	4	0.750000
35	2	2	1.000000
19	4	4	1.000000
16	6	7	0.857143
11	4	6	0.666667
29	0	0	nan
42	2	3	0.666667
10	5	6	0.833333
44	0	0	nan
47	0	0	nan
22	4	4	1.000000
33	0	0	nan
39	2	2	1.000000
37	0	0	nan
20	4	4	1.000000
9	3	6	0.500000
21	1	4	0.250000
32	0	0	nan
38	2	2	1.000000
41	0	0	nan
13	6	6	1.000000
23	3	4	0.750000
15	5	7	0.714286
43	2	2	1.000000
30	2	2	1.000000
31	2	2	1.000000
14	7	7	1.000000
19	4	4	1.000000
28	0	0	nan
17	5	7	0.714286
12	6	6	1.000000
25	4	4	1.000000
26	4	4	1.000000
48	0	0	nan
36	0	0	nan
34	2	2	1.000000
45	0	0	nan
46	1	1	1.000000
18	2	4	0.500000
40	2	2	1.000000
27	1	4	0.250000
16	4	7	0.571429
24	2	4	0.500000
8	6	6	1.000000
35	2	2	1.000000
49	0	0	nan
7	5	6	0.833333
30	2	2	1.000000
11	3	6	0.500000
31	2	2	1.000000
17	7	7	1.000000
39	2	2	1.000000
32	0	0	nan
44	0	0	nan
48	0	0	nan
49	0	0	nan
26	2	4	0.500000
23	2	4	0.500000
45	0	0	nan
7	4	6	0.666667
12	5	6	0.833333
47	0	0	nan
20	3	4	0.750000
40	2	2	1.000000
28	0	0	nan
15	4	7	0.571429
27	3	4	0.750000
37	0	0	nan
29	0	0	nan
33	0	0	nan
21	4	4	1.000000
34	2	2	1.000000
22	3	4	0.750000
41	0	0	nan
8	6	6	1.000000
14	4	7	0.571429
42	2	3	0.666667
19	3	4	0.750000
25	4	4	1.000000
46	1	1	1.000000
9	6	6	1.000000
18	4	4	1.000000
38	2	2	1.000000
43	2	2	1.000000
16	7	7	1.000000
24	4	4	1.000000
35	2	2	1.000000
36	0	0	nan
13	3	6	0.500000
10	3	6	0.500000
42	2	3	0.666667
12	4	6	0.666667
17	7	7	1.000000
30	2	2	1.000000
21	4	4	1.000000
8	5	6	0.833333
37	0	0	nan
13	3	6	0.500000
34	2	2	1.000000
25	2	4	0.500000
26	2	4	0.500000
23	4	4	1.000000
7	3	6	0.500000
49	0	0	nan
20	4	4	1.000000
28	0	0	nan
36	0	0	nan
31	2	2	1.000000
43	2	2	1.000000
18	4	4	1.000000
32	0	0	nan
22	4	4	1.000000
47	0	0	nan
14	6	7	0.857143
39	1	2	0.500000
19	4	4	1.000000
45	0	0	nan
38	2	2	1.000000
15	7	7	1.000000
33	0	0	nan
41	0	0	nan
27	4	4	1.000000
46	1	1	1.000000
44	0	0	nan
16	7	7	1.000000
11	4	6	0.666667
29	0	0	nan
10	4	6	0.666667
48	0	0	nan
35	2	2	1.000000
24	2	4	0.500000
40	2	2	1.000000
9	6	6	1.000000
43	2	2	1.000000
37	0	0	nan
23	3	4	0.750000
12	6	6	1.000000
30	2	2	1.000000
11	6	6	1.000000
38	2	2	1.000000
24	4	4	1.000000
9	5	6	0.833333
22	3	4	0.750000
40	1	2	0.500000
41	0	0	nan
49	0	0	nan
27	4	4	1.000000
26	4	4	1.000000
48	0	0	nan
42	3	3	1.000000
36	0	0	nan
20	4	4	1.000000
18	4	4	1.000000
44	0	0	nan
33	0	0	nan
19	2	4	0.500000
45	0	0	nan
16	5	7	0.714286
8	6	6	1.000000
25	4	4	1.000000
21	4	4	1.000000
17	5	7	0.714286
10	6	6	1.000000
39	2	2	1.000000
34	2	2	1.000000
29	0	0	nan
46	1	1	1.000000
31	1	2	0.500000
7	5	6	0.833333
15	7	7	1.000000
32	0	0	nan
28	0	0	nan
14	6	7	0.857143
35	2	2	1.000000
47	0	0	nan
13	6	6	1.000000
8	3	6	0.500000
11	3	6	0.500000
45	0	0	nan
49	0	0	nan
27	3	4	0.750000
41	0	0	nan
39	2	2	1.000000
24	2	4	0.500000
18	3	4	0.750000
22	4	4	1.000000
34	2	2	1.000000
9	3	6	0.500000
38	2	2	1.000000
29	0	0	nan
31	2	2	1.000000
26	4	4	1.000000
16	3	7	0.428571
12	6	6	1.000000
13	3	6	0.500000
30	2	2	1.000000
23	4	4	1.000000
32	0	0	nan
33	0	0	nan
17	4	7	0.571429
20	4	4	1.000000
36	0	0	nan
47	0	0	nan
40	2	2	1.000000
37	0	0	nan
10	6	6	1.000000
21	4	4	1.000000
42	3	3	1.000000
25	3	4	0.750000
48	0	0	nan
15	6	7	0.857143
46	1	1	1.000000
19	2	4	0.500000
43	2	2	1.000000
7	6	6	1.000000
14	4	7	0.571429
35	1	2	0.500000
44	0	0	nan
28	0	0	nan
36	0	0	nan
32	0	0	nan
48	0	0	nan
14	7	7	1.000000
19	3	4	0.750000
22	2	4	0.500000
39	2	2	1.000000
31	2	2	1.000000
13	4	6	0.666667
29	0	0	nan
28	0	0	nan
9	4	6	0.666667
33	0	0	nan
10	6	6	1.000000
30	1	2	0.500000
43	2	2	1.000000
26	4	4	1.000000
41	0	0	nan
23	4	4	1.000000
16	6	7	0.857143
24	4	4	1.000000
15	5	7	0.714286
21	3	4	0.750000
40	1	2	0.500000
44	0	0	nan
27	4	4	1.000000
7	3	6	0.500000
20	4	4	1.000000
12	5	6	0.833333
8	5	6	0.833333
25	4	4	1.000000
49	0	0	nan
47	0	0	nan
37	0	0	nan
17	6	7	0.857143
46	1	1	1.000000
18	3	4	0.750000
34	2	2	1.000000
45	0	0	nan
35	2	2	1.000000
11	6	6	1.000000
38	2	2	1.000000
42	3	3	1.000000
44	0	0	nan
15	5	7	0.714286
37	0	0	nan
18	3	4	0.750000
7	4	6	0.666667
33	0	0	nan
36	0	0	nan
34	2	2	1.000000
48	0	0	nan
19	4	4	1.000000
11	6	6	1.000000
42	3	3	1.000000
9	3	6	0.500000
27	4	4	1.000000
41	0	0	nan
20	4	4	1.000000
38	2	2	1.000000
13	6	6	1.000000
43	2	2	1.000000
10	4	6	0.666667
30	2	2	1.000000
16	7	7	1.000000
45	0	0	nan
24	4	4	1.000000
12	5	6	0.833333
25	4	4	1.000000
40	2	2	1.000000
23	4	4	1.000000
26	4	4	1.000000
47	0	0	nan
17	7	7	1.000000
21	3	4	0.750000
32	0	0	nan
46	1	1	1.000000
31	1	2	0.500000
39	2	2	1.000000
8	2	6	0.333333
28	0	0	nan
49	0	0	nan
35	2	2	1.000000
22	4	4	1.000000
29	0	0	nan
14	7	7	1.000000
34	2	2	1.000000
29	0	0	nan
20	2	4	0.500000
43	2	2	1.000000
33	0	0	nan
41	0	0	nan
26	2	4	0.500000
14	7	7	1.000000
19	4	4	1.000000
7	6	6	1.000000
32	0	0	nan
9	3	6	0.500000
24	1	4	0.250000
45	0	0	nan
27	4	4	1.000000
18	4	4	1.000000
40	1	2	0.500000
13	3	6	0.500000
25	2	4	0.500000
28	0	0	nan
23	4	4	1.000000
11	5	6	0.833333
16	4	7	0.571429
17	4	7	0.571429
30	2	2	1.000000
42	3	3	1.000000
10	6	6	1.000000
49	0	0	nan
8	5	6	0.833333
15	7	7	1.000000
22	3	4	0.750000
37	0	0	nan
46	1	1	1.000000
47	0	0	nan
36	0	0	nan
31	2	2	1.000000
39	1	2	0.500000
21	4	4	1.000000
44	0	0	nan
35	2	2	1.000000
48	0	0	nan
38	2	2	1.000000
12	5	6	0.833333
19	2	4	0.500000
36	0	0	nan
40	2	2	1.000000
11	3	6	0.500000
28	0	0	nan
22	3	4	0.750000
15	4	7	0.571429
29	0	0	nan
45	0	0	nan
26	4	4	1.000000
31	2	2	1.000000
47	0	0	nan
42	3	3	1.000000
12	1	6	0.166667
41	0	0	nan
23	3	4	0.750000
32	0	0	nan
20	4	4	1.000000
38	1	2	0.500000
18	4	4	1.000000
48	0	0	nan
13	2	6	0.333333
37	0	0	nan
16	5	7	0.714286
21	3	4	0.750000
39	2	2	1.000000
14	6	7	0.857143
27	3	4	0.750000
9	6	6	1.000000
24	4	4	1.000000
44	0	0	nan
30	1	2	0.500000
7	3	6	0.500000
43	2	2	1.000000
49	0	0	nan
46	1	1	1.000000
10	5	6	0.833333
17	7	7	1.000000
33	0	0	nan
25	4	4	1.000000
35	2	2	1.000000
8	6	6	1.000000
34	2	2	1.000000
29	0	0	nan
39	2	2	1.000000
25	4	4	1.000000
12	6	6	1.000000
45	0	0	nan
47	0	0	nan
32	0	0	nan
44	0	0	nan
18	3	4	0.750000
21	4	4	1.000000
31	2	2	1.000000
24	4	4	1.000000
17	7	7	1.000000
42	3	3	1.000000
9	4	6	0.666667
34	2	2	1.000000
16	5	7	0.714286
48	0	0	nan
30	2	2	1.000000
15	7	7	1.000000
43	1	2	0.500000
41	0	0	nan
38	2	2	1.000000
13	1	6	0.166667
49	0	0	nan
20	2	4	0.500000
19	2	4	0.500000
23	4	4	1.000000
26	4	4	1.000000
27	3	4	0.750000
37	0	0	nan
14	4	7	0.571429
8	4	6	0.666667
7	6	6	1.000000
46	1	1	1.000000
40	2	2	1.000000
36	0	0	nan
22	4	4	1.000000
28	0	0	nan
35	2	2	1.000000
33	0	0	nan
10	3	6	0.500000
11	5	6	0.833333
32	0	0	nan
38	2	2	1.000000
21	4	4	1.000000
31	2	2	1.000000
33	0	0	nan
34	2	2	1.000000
36	0	0	nan
48	0	0	nan
20	3	4	0.750000
37	0	0	nan
19	2	4	0.500000
10	2	6	0.333333
29	0	0	nan
42	3	3	1.000000
41	0	0	nan
30	1	2	0.500000
28	0	0	nan
27	3	4	0.750000
39	2	2	1.000000
18	4	4	1.000000
8	6	6	1.000000
22	4	4	1.000000
23	2	4	0.500000
40	2	2	1.000000
9	6	6	1.000000
24	4	4	1.000000
45	0	0	nan
25	3	4	0.750000
11	6	6	1.000000
12	6	6	1.000000
43	2	2	1.000000
14	6	7	0.857143
17	6	7	0.857143
15	5	7	0.714286
46	1	1	1.000000
49	0	0	nan
44	0	0	nan
13	3	6	0.500000
26	2	4	0.500000
47	0	0	nan
35	2	2	1.000000
16	5	7	0.714286
7	2	6	0.333333
44	0	0	nan
11	6	6	1.000000
29	0	0	nan
38	2	2	1.000000
15	6	7	0.857143
34	2	2	1.000000
21	2	4	0.500000
26	4	4	1.000000
18	4	4	1.000000
23	4	4	1.000000
31	2	2	1.000000
9	5	6	0.833333
7	2	6	0.333333
17	2	7	0.285714
40	2	2	1.000000
49	0	0	nan
27	4	4	1.000000
24	4	4	1.000000
36	0	0	nan
39	2	2	1.000000
16	6	7	0.857143
37	0	0	nan
32	0	0	nan
41	0	0	nan
14	7	7	1.000000
19	4	4	1.000000
8	5	6	0.833333
30	2	2	1.000000
13	5	6	0.833333
47	0	0	nan
22	4	4	1.000000
25	3	4	0.750000
20	4	4	1.000000
46	1	1	1.000000
43	2	2	1.000000
42	3	3	1.000000
48	0	0	nan
12	4	6	0.666667
28	0	0	nan
35	2	2	1.000000
10	6	6	1.000000
33	0	0	nan
45	0	0	nan
25	3	4	0.750000
41	0	0	nan
17	4	7	0.571429
34	2	2	1.000000
24	4	4	1.000000
10	4	6	0.666667
14	5	7	0.714286
32	0	0	nan
12	6	6	1.000000
16	5	7	0.714286
37	0	0	nan
42	3	3	1.000000
36	0	0	nan
40	2	2	1.000000
29	0	0	nan
30	1	2	0.500000
45	0	0	nan
7	5	6	0.833333
27	3	4	0.750000
44	0	0	nan
11	6	6	1.000000
21	3	4	0.750000
48	0	0	nan
49	0	0	nan
8	1	6	0.166667
19	4	4	1.000000
20	4	4	1.000000
39	2	2	1.000000
18	4	4	1.000000
47	0	0	nan
28	0	0	nan
38	2	2	1.000000
46	1	1	1.000000
23	2	4	0.500000
43	2	2	1.000000
9	6	6	1.000000
22	4	4	1.000000
31	1	2	0.500000
26	2	4	0.500000
35	2	2	1.000000
13	6	6	1.000000
15	7	7	1.000000
33	0	0	nan
28	0	0	nan
31	1	2	0.500000
21	2	4	0.500000
22	4	4	1.000000
23	2	4	0.500000
32	0	0	nan
17	7	7	1.000000
43	1	2	0.500000
12	6	6	1.000000
49	0	0	nan
13	6	6	1.000000
47	0	0	nan
18	4	4	1.000000
11	5	6	0.833333
29	0	0	nan
25	2	4	0.500000
41	0	0	nan
40	2	2	1.000000
45	0	0	nan
36	0	0	nan
30	2	2	1.000000
20	4	4	1.000000
33	0	0	nan
48	0	0	nan
27	4	4	1.000000
37	0	0	nan
16	5	7	0.714286
7	6	6	1.000000
14	5	7	0.714286
10	4	6	0.666667
26	3	4	0.750000
15	7	7	1.000000
8	3	6	0.500000
9	6	6	1.000000
24	2	4	0.500000
46	1	1	1.000000
44	0	0	nan
42	3	3	1.000000
34	1	2	0.500000
19	3	4	0.750000
39	2	2	1.000000
35	2	2	1.000000
38	2	2	1.000000
22	3	4	0.750000
29	0	0	nan
31	2	2	1.000000
28	0	0	nan
49	0	0	nan
20	4	4	1.000000
33	0	0	nan
7	6	6	1.000000
8	4	6	0.666667
17	5	7	0.714286
42	3	3	1.000000
45	0	0	nan
41	0	0	nan
43	2	2	1.000000
47	0	0	nan
10	6	6	1.000000
13	6	6	1.000000
26	3	4	0.750000
30	2	2	1.000000
14	6	7	0.857143
12	5	6	0.833333
40	2	2	1.000000
25	3	4	0.750000
23	3	4	0.750000
18	3	4	0.750000
11	5	6	0.833333
21	3	4	0.750000
48	0	0	nan
37	0	0	nan
44	0	0	nan
39	1	2	0.500000
19	2	4	0.500000
46	1	1	1.000000
27	4	4	1.000000
15	7	7	1.000000
34	2	2	1.000000
38	2	2	1.000000
9	2	6	0.333333
32	0	0	nan
35	2	2	1.000000
36	0	0	nan
16	6	7	0.857143
24	2	4	0.500000
36	0	0	nan
43	2	2	1.000000
32	0	0	nan
34	2	2	1.000000
45	0	0	nan
33	0	0	nan
30	2	2	1.000000
44	0	0	nan
28	0	0	nan
23	4	4	1.000000
24	4	4	1.000000
22	4	4	1.000000
13	3	6	0.500000
42	3	3	1.000000
15	4	7	0.571429
9	6	6	1.000000
11	5	6	0.833333
26	4	4	1.000000
41	0	0	nan
49	0	0	nan
10	4	6	0.666667
19	3	4	0.750000
29	0	0	nan
27	4	4	1.000000
48	0	0	nan
47	0	0	nan
21	2	4	0.500000
25	3	4	0.750000
20	4	4	1.000000
12	5	6	0.833333
14	5	7	0.714286
7	6	6	1.000000
46	1	1	1.000000
31	1	2	0.500000
17	7	7	1.000000
37	0	0	nan
18	4	4	1.000000
16	7	7	1.000000
40	2	2	1.000000
35	2	2	1.000000
39	2	2	1.000000
38	2	2	1.000000
8	6	6	1.000000
12	6	6	1.000000
45	0	0	nan
34	0	2	0.000000
43	1	2	0.500000
9	6	6	1.000000
19	4	4	1.000000
31	2	2	1.000000
30	2	2	1.000000
41	0	0	nan
38	1	2	0.500000
16	6	7	0.857143
20	3	4	0.750000
33	0	0	nan
44	0	0	nan
37	0	0	nan
32	0	0	nan
26	4	4	1.000000
10	5	6	0.833333
24	4	4	1.000000
23	4	4	1.000000
13	4	6	0.666667
25	4	4	1.000000
28	0	0	nan
40	2	2	1.000000
29	0	0	nan
21	4	4	1.000000
18	4	4	1.000000
48	0	0	nan
15	4	7	0.571429
39	2	2	1.000000
8	4	6	0.666667
14	5	7	0.714286
36	0	0	nan
42	3	3	1.000000
46	1	1	1.000000
7	5	6	0.833333
49	0	0	nan
27	2	4	0.500000
22	2	4	0.500000
35	1	2	0.500000
47	0	0	nan
17	5	7	0.714286
11	4	6	0.666667
30	1	2	0.500000
14	5	7	0.714286
37	0	0	nan
33	0	0	nan
12	4	6	0.666667
7	4	6	0.666667
18	1	4	0.250000
11	1	6	0.166667
19	2	4	0.500000
41	0	0	nan
49	0	0	nan
27	4	4	1.000000
40	1	2	0.500000
43	2	2	1.000000
31	2	2	1.000000
16	5	7	0.714286
8	3	6	0.500000
17	7	7	1.000000
23	4	4	1.000000
44	0	0	nan
25	3	4	0.750000
10	4	6	0.666667
39	2	2	1.000000
9	5	6	0.833333
28	0	0	nan
32	0	0	nan
29	0	0	nan
22	3	4	0.750000
13	4	6	0.666667
26	3	4	0.750000
15	7	7	1.000000
45	0	0	nan
36	0	0	nan
47	0	0	nan
46	1	1	1.000000
21	4	4	1.000000
34	2	2	1.000000
48	0	0	nan
24	4	4	1.000000
35	2	2	1.000000
20	4	4	1.000000
38	1	2	0.500000
42	3	3	1.000000
22	4	4	1.000000
23	4	4	1.000000
43	2	2	1.000000
42	3	3	1.000000
38	2	2	1.000000
8	6	6	1.000000
19	4	4	1.000000
37	0	0	nan
33	0	0	nan
7	6	6	1.000000
31	2	2	1.000000
21	4	4	1.000000
26	4	4	1.000000
16	5	7	0.714286
15	6	7	0.857143
24	4	4	1.000000
41	0	0	nan
29	0	0	nan
39	2	2	1.000000
44	0	0	nan
12	6	6	1.000000
27	4	4	1.000000
34	2	2	1.000000
48	0	0	nan
25	4	4	1.000000
49	0	0	nan
30	2	2	1.000000
45	0	0	nan
10	6	6	1.000000
47	0	0	nan
11	5	6	0.833333
17	6	7	0.857143
46	1	1	1.000000
14	3	7	0.428571
32	0	0	nan
9	6	6	1.000000
13	4	6	0.666667
18	4	4	1.000000
28	0	0	nan
35	2	2	1.000000
36	0	0	nan
40	2	2	1.000000
20	3	4	0.750000
22	4	4	1.000000
7	5	6	0.833333
13	4	6	0.666667
48	0	0	nan
37	0	0	nan
9	5	6	0.833333
40	2	2	1.000000
20	4	4	1.000000
15	7	7	1.000000
23	3	4	0.750000
12	5	6	0.833333
34	2	2	1.000000
21	2	4	0.500000
32	0	0	nan
42	3	3	1.000000
14	6	7	0.857143
29	0	0	nan
25	3	4	0.750000
36	0	0	nan
18	4	4	1.000000
28	0	0	nan
11	6	6	1.000000
39	2	2	1.000000
26	3	4	0.750000
41	0	0	nan
33	0	0	nan
16	7	7	1.000000
47	0	0	nan
45	0	0	nan
44	0	0	nan
38	2	2	1.000000
30	2	2	1.000000
19	4	4	1.000000
46	1	1	1.000000
31	1	2	0.500000
49	0	0	nan
10	5	6	0.833333
43	2	2	1.000000
24	4	4	1.000000
35	2	2	1.000000
17	5	7	0.714286
8	4	6	0.666667
27	3	4	0.750000
27	2	4	0.500000
43	2	2	1.000000
8	3	6	0.500000
11	6	6	1.000000
22	4	4	1.000000
34	2	2	1.000000
31	2	2	1.000000
26	2	4	0.500000
13	2	6	0.333333
38	2	2	1.000000
45	0	0	nan
14	7	7	1.000000
40	1	2	0.500000
19	4	4	1.000000
36	0	0	nan
49	0	0	nan
10	6	6	1.000000
47	0	0	nan
12	3	6	0.500000
7	4	6	0.666667
16	7	7	1.000000
21	4	4	1.000000
48	0	0	nan
29	0	0	nan
33	0	0	nan
24	4	4	1.000000
23	4	4	1.000000
30	2	2	1.000000
28	0	0	nan
17	5	7	0.714286
37	0	0	nan
18	4	4	1.000000
41	0	0	nan
25	2	4	0.500000
46	1	1	1.000000
32	0	0	nan
15	6	7	0.857143
20	4	4	1.000000
42	3	3	1.000000
35	2	2	1.000000
44	0	0	nan
39	2	2	1.000000
9	6	6	1.000000
23	3	4	0.750000
15	7	7	1.000000
39	2	2	1.000000
26	4	4	1.000000
22	4	4	1.000000
9	6	6	1.000000
16	7	7	1.000000
8	3	6	0.500000
12	6	6	1.000000
33	0	0	nan
40	2	2	1.000000
37	0	0	nan
42	3	3	1.000000
25	4	4	1.000000
31	2	2	1.000000
45	0	0	nan
28	0	0	nan
19	3	4	0.750000
32	0	0	nan
36	0	0	nan
43	2	2	1.000000
49	0	0	nan
48	0	0	nan
47	0	0	nan
17	7	7	1.000000
11	5	6	0.833333
7	3	6	0.500000
24	4	4	1.000000
38	2	2	1.000000
30	1	2	0.500000
41	0	0	nan
13	3	6	0.500000
34	2	2	1.000000
21	3	4	0.750000
20	4	4	1.000000
27	4	4	1.000000
46	1	1	1.000000
18	4	4	1.000000
44	0	0	nan
29	0	0	nan
35	2	2	1.000000
10	3	6	0.500000
14	6	7	0.857143
37	0	0	nan
17	4	7	0.571429
32	0	0	nan
15	7	7	1.000000
33	0	0	nan
20	4	4	1.000000
49	0	0	nan
21	4	4	1.000000
44	0	0	nan
16	6	7	0.857143
27	2	4	0.500000
42	3	3	1.000000
28	0	0	nan
8	6	6	1.000000
34	2	2	1.000000
40	2	2	1.000000
43	2	2	1.000000
24	2	4	0.500000
29	0	0	nan
36	0	0	nan
39	2	2	1.000000
11	1	6	0.166667
25	4	4	1.000000
41	0	0	nan
38	1	2	0.500000
14	3	7	0.428571
7	5	6	0.833333
12	6	6	1.000000
31	2	2	1.000000
18	2	4	0.500000
9	6	6	1.000000
23	4	4	1.000000
13	5	6	0.833333
19	4	4	1.000000
46	1	1	1.000000
10	6	6	1.000000
47	0	0	nan
26	4	4	1.000000
22	4	4	1.000000
48	0	0	nan
35	1	2	0.500000
30	2	2	1.000000
45	0	0	nan
39	2	2	1.000000
26	3	4	0.750000
48	0	0	nan
22	4	4	1.000000
12	4	6	0.666667
38	2	2	1.000000
44	0	0	nan
16	5	7	0.714286
27	3	4	0.750000
34	2	2	1.000000
23	4	4	1.000000
40	2	2	1.000000
32	0	0	nan
9	5	6	0.833333
28	0	0	nan
41	0	0	nan
14	4	7	0.571429
10	6	6	1.000000
42	2	3	0.666667
33	0	0	nan
25	4	4	1.000000
47	0	0	nan
13	5	6	0.833333
7	5	6	0.833333
37	0	0	nan
19	4	4	1.000000
36	0	0	nan
45	0	0	nan
43	2	2	1.000000
15	7	7	1.000000
30	2	2	1.000000
20	4	4	1.000000
17	6	7	0.857143
46	1	1	1.000000
11	4	6	0.666667
8	6	6	1.000000
29	0	0	nan
21	3	4	0.750000
18	3	4	0.750000
24	4	4	1.000000
35	2	2	1.000000
49	0	0	nan
31	2	2	1.000000
38	2	2	1.000000
41	0	0	nan
13	6	6	1.000000
33	0	0	nan
43	2	2	1.000000
49	0	0	nan
25	4	4	1.000000
40	2	2	1.000000
11	5	6	0.833333
27	4	4	1.000000
28	0	0	nan
24	4	4	1.000000
12	6	6	1.000000
7	5	6	0.833333
16	7	7	1.000000
42	3	3	1.000000
9	3	6	0.500000
45	0	0	nan
30	1	2	0.500000
8	6	6	1.000000
15	7	7	1.000000
20	3	4	0.750000
21	2	4	0.500000
39	2	2	1.000000
32	0	0	nan
22	4	4	1.000000
23	4	4	1.000000
36	0	0	nan
19	1	4	0.250000
37	0	0	nan
14	7	7	1.000000
17	4	7	0.571429
26	4	4	1.000000
46	1	1	1.000000
29	0	0	nan
31	2	2	1.000000
34	2	2	1.000000
47	0	0	nan
48	0	0	nan
44	0	0	nan
35	1	2	0.500000
18	3	4	0.750000
10	3	6	0.500000
18	3	4	0.750000
48	0	0	nan
29	0	0	nan
47	0	0	nan
30	2	2	1.000000
24	2	4	0.500000
34	2	2	1.000000
16	7	7	1.000000
41	0	0	nan
44	0	0	nan
21	4	4	1.000000
27	4	4	1.000000
40	1	2	0.500000
8	6	6	1.000000
31	2	2	1.000000
23	3	4	0.750000
26	2	4	0.500000
22	3	4	0.750000
13	6	6	1.000000
19	2	4	0.500000
15	5	7	0.714286
10	4	6	0.666667
36	0	0	nan
14	6	7	0.857143
28	0	0	nan
43	2	2	1.000000
25	4	4	1.000000
11	6	6	1.000000
9	6	6	1.000000
12	5	6	0.833333
32	0	0	nan
20	2	4	0.500000
45	0	0	nan
7	6	6	1.000000
38	1	2	0.500000
46	1	1	1.000000
37	0	0	nan
39	1	2	0.500000
42	3	3	1.000000
33	0	0	nan
35	2	2	1.000000
17	6	7	0.857143
49	0	0	nan
12	4	6	0.666667
40	2	2	1.000000
33	0	0	nan
32	0	0	nan
19	3	4	0.750000
37	0	0	nan
27	4	4	1.000000
30	2	2	1.000000
41	0	0	nan
16	5	7	0.714286
36	0	0	nan
44	0	0	nan
23	2	4	0.500000
25	4	4	1.000000
39	2	2	1.000000
14	6	7	0.857143
17	3	7	0.428571
18	3	4	0.750000
13	4	6	0.666667
42	3	3	1.000000
45	0	0	nan
31	2	2	1.000000
34	2	2	1.000000
10	3	6	0.500000
24	3	4	0.750000
26	2	4	0.500000
20	2	4	0.500000
29	0	0	nan
38	2	2	1.000000
48	0	0	nan
43	2	2	1.000000
28	0	0	nan
49	0	0	nan
22	4	4	1.000000
11	4	6	0.666667
46	1	1	1.000000
15	7	7	1.000000
8	6	6	1.000000
47	0	0	nan
35	2	2	1.000000
9	5	6	0.833333
21	4	4	1.000000
7	6	6	1.000000
28	0	0	nan
45	0	0	nan
25	4	4	1.000000
13	3	6	0.500000
42	3	3	1.000000
33	0	0	nan
8	5	6	0.833333
36	0	0	nan
47	0	0	nan
38	1	2	0.500000
31	1	2	0.500000
48	0	0	nan
41	0	0	nan
44	0	0	nan
7	2	6	0.333333
22	4	4	1.000000
27	4	4	1.000000
18	3	4	0.750000
12	5	6	0.833333
40	2	2	1.000000
43	2	2	1.000000
32	0	0	nan
39	2	2	1.000000
34	1	2	0.500000
26	3	4	0.750000
19	3	4	0.750000
9	6	6	1.000000
16	7	7	1.000000
24	2	4	0.500000
21	3	4	0.750000
11	6	6	1.000000
49	0	0	nan
20	4	4	1.000000
37	0	0	nan
17	7	7	1.000000
14	5	7	0.714286
46	1	1	1.000000
10	6	6	1.000000
15	3	7	0.428571
35	2	2	1.000000
23	3	4	0.750000
30	2	2	1.000000
29	0	0	nan
30	1	2	0.500000
39	1	2	0.500000
21	3	4	0.750000
42	3	3	1.000000
37	0	0	nan
38	2	2	1.000000
45	0	0	nan
9	3	6	0.500000
18	4	4	1.000000
28	0	0	nan
20	4	4	1.000000
32	0	0	nan
40	2	2	1.000000
22	4	4	1.000000
49	0	0	nan
48	0	0	nan
47	0	0	nan
8	5	6	0.833333
14	5	7	0.714286
15	5	7	0.714286
7	6	6	1.000000
12	5	6	0.833333
23	3	4	0.750000
10	6	6	1.000000
17	7	7	1.000000
11	5	6	0.833333
13	6	6	1.000000
29	0	0	nan
34	2	2	1.000000
25	2	4	0.500000
27	4	4	1.000000
41	0	0	nan
19	2	4	0.500000
46	1	1	1.000000
36	0	0	nan
16	6	7	0.857143
43	2	2	1.000000
44	0	0	nan
33	0	0	nan
35	2	2	1.000000
